"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035461","GO:0035461","vitamin transmembrane transport","3/215","19/28905",0.000360120600734978,0.0212096028807872,0.0172083944956473,"80721/14725/20897",3
"GO:1904888","GO:1904888","cranial skeletal system development","5/215","83/28905",0.000393999721918881,0.0224748310384016,0.018234936359048,"111970/15394/15399/18121/12393",5
"GO:0006694","GO:0006694","steroid biosynthetic process","7/215","180/28905",0.000416285476541236,0.0224748310384016,0.018234936359048,"15496/13123/16846/12623/237636/105387/15357",7
"GO:0048844","GO:0048844","artery morphogenesis","5/215","84/28905",0.000416430041952939,0.0224748310384016,0.018234936359048,"14725/18128/15394/20897/18121",5
"GO:0003279","GO:0003279","cardiac septum development","6/215","129/28905",0.000420178839545163,0.0224748310384016,0.018234936359048,"17248/14725/18128/58198/20897/18121",6
"GO:0072376","GO:0072376","protein activation cascade","3/215","20/28905",0.000421353394069787,0.0224748310384016,0.018234936359048,"99571/14161/11818",3
"GO:0015718","GO:0015718","monocarboxylic acid transport","7/215","182/28905",0.000444778697528735,0.0230369382611511,0.0186910016089395,"71781/241877/75750/16846/12623/384783/108114",7
"GO:0060323","GO:0060323","head morphogenesis","4/215","48/28905",0.00044818946033368,0.0230369382611511,0.0186910016089395,"226844/78892/20897/18121",4
"GO:1902041","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","4/215","49/28905",0.000485206154498871,0.0244942464065769,0.0198733874182902,"99571/14161/20482/15368",4
"GO:0071383","GO:0071383","cellular response to steroid hormone stimulus","7/215","187/28905",0.000522862345416744,0.0255515879299562,0.0207312606256864,"17978/94284/13123/11865/238803/105387/381022",7
"GO:0045664","GO:0045664","regulation of neuron differentiation","8/215","245/28905",0.000524227838676145,0.0255515879299562,0.0207312606256864,"15434/18128/16918/19699/243547/15399/216233/58198",8
"GO:1901617","GO:1901617","organic hydroxy compound biosynthetic process","8/215","247/28905",0.000552980498784246,0.0264962011875096,0.021497671843905,"76089/13123/16846/12623/17918/237636/105387/15357",8
"GO:0042730","GO:0042730","fibrinolysis","3/215","22/28905",0.000562988853827887,0.0265261581628573,0.0215219774121222,"99571/14161/11818",3
"GO:0001889","GO:0001889","liver development","6/215","141/28905",0.00067249111950744,0.0310530493701676,0.0251948670070914,"18128/214133/78894/15368/22433/18763",6
"GO:0007411","GO:0007411","axon guidance","8/215","255/28905",0.000681036102210962,0.0310530493701676,0.0251948670070914,"93691/14725/18128/19699/15394/15399/18121/16774",8
"GO:0097485","GO:0097485","neuron projection guidance","8/215","256/28905",0.000698596938330012,0.0313481515025229,0.0254342978884059,"93691/14725/18128/19699/15394/15399/18121/16774",8
"GO:2001224","GO:2001224","positive regulation of neuron migration","3/215","24/28905",0.000731863991376163,0.0323109574896994,0.0262154697633925,"76089/19699/214812",3
"GO:0061008","GO:0061008","hepaticobiliary system development","6/215","144/28905",0.000750856222201693,0.0323109574896994,0.0262154697633925,"18128/214133/78894/15368/22433/18763",6
"GO:0048701","GO:0048701","embryonic cranial skeleton morphogenesis","4/215","55/28905",0.000754341419992982,0.0323109574896994,0.0262154697633925,"111970/15394/15399/12393",4
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","9/215","327/28905",0.000812775245110965,0.0342942629541597,0.0278246230808608,"14725/18128/20482/18121/22433/12393/24066/16948/240185",9
"GO:0035634","GO:0035634","response to stilbenoid","3/215","25/28905",0.000827121615582857,0.0343863648125402,0.0278993498506973,"15496/13094/108114",3
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","11/215","470/28905",0.000844849681112513,0.034614348529059,0.0280843242584922,"14130/18128/99571/14161/230828/16846/232345/11818/239611/268857/574402",11
"GO:0043434","GO:0043434","response to peptide hormone","10/215","399/28905",0.000865006529858229,0.0346240996099062,0.028092235790213,"17978/16846/216233/384783/17918/22433/20701/20700/20702/20704",10
"GO:0090276","GO:0090276","regulation of peptide hormone secretion","8/215","265/28905",0.00087366056271947,0.0346240996099062,0.028092235790213,"93691/99571/14161/78894/16846/11865/384783/15357",8
"GO:0021675","GO:0021675","nerve development","5/215","99/28905",0.000881830623244869,0.0346240996099062,0.028092235790213,"15434/15394/15400/78286/58198",5
"GO:0045598","GO:0045598","regulation of fat cell differentiation","6/215","149/28905",0.000896946629037639,0.0347351797299919,0.0281823605576498,"12395/16846/11865/22433/217410/210719",6
"GO:0030073","GO:0030073","insulin secretion","8/215","267/28905",0.000916974281029247,0.0350308958441849,0.028422289592642,"93691/78894/16846/11865/384783/17918/15357/116838",8
"GO:0009110","GO:0009110","vitamin biosynthetic process","3/215","26/28905",0.000929902446711575,0.0350511228913816,0.0284387007913617,"80721/94284/268756",3
"GO:0030514","GO:0030514","negative regulation of BMP signaling pathway","4/215","59/28905",0.000983602780184064,0.0355896596750994,0.0288756421842167,"14725/18128/20482/18121",4
"GO:2000351","GO:2000351","regulation of endothelial cell apoptotic process","4/215","59/28905",0.000983602780184064,0.0355896596750994,0.0288756421842167,"99571/14161/22433/105387",4
"GO:0002791","GO:0002791","regulation of peptide secretion","8/215","270/28905",0.000985158152465449,0.0355896596750994,0.0288756421842167,"93691/99571/14161/78894/16846/11865/384783/15357",8
"GO:0008203","GO:0008203","cholesterol metabolic process","6/215","152/28905",0.000994546556184242,0.0355896596750994,0.0288756421842167,"65969/13123/16846/12623/237636/15357",6
"GO:0090087","GO:0090087","regulation of peptide transport","8/215","272/28905",0.00103282711228909,0.0361228963520197,0.0293082833396202,"93691/99571/14161/78894/16846/11865/384783/15357",8
"GO:0031639","GO:0031639","plasminogen activation","3/215","27/28905",0.00104043095969555,0.0361228963520197,0.0293082833396202,"99571/14161/11818",3
"GO:0045599","GO:0045599","negative regulation of fat cell differentiation","4/215","60/28905",0.00104778121714383,0.0361228963520197,0.0293082833396202,"12395/11865/217410/210719",4
"GO:0019748","GO:0019748","secondary metabolic process","4/215","61/28905",0.00111484329536248,0.0375197856665444,0.0304416483783815,"55990/76089/17918/105387",4
"GO:0035924","GO:0035924","cellular response to vascular endothelial growth factor stimulus","4/215","61/28905",0.00111484329536248,0.0375197856665444,0.0304416483783815,"18128/78943/22433/240185",4
"GO:0001822","GO:0001822","kidney development","9/215","343/28905",0.00113479700386826,0.0377420132933597,0.0306219525873553,"14725/18128/214133/55994/58198/20897/18121/18763/381157",9
"GO:0048608","GO:0048608","reproductive structure development","9/215","345/28905",0.00118143548071123,0.0385010804722007,0.0312378211415953,"14725/18128/13123/16846/94109/319448/20897/18121/381157",9
"GO:0072577","GO:0072577","endothelial cell apoptotic process","4/215","62/28905",0.00118485815390218,0.0385010804722007,0.0312378211415953,"99571/14161/22433/105387",4
"GO:0022612","GO:0022612","gland morphogenesis","6/215","158/28905",0.00121406685833164,0.0390018978239039,0.0316441589031656,"18128/214133/13123/94109/18121/22433",6
"GO:0090288","GO:0090288","negative regulation of cellular response to growth factor stimulus","5/215","107/28905",0.00124947330079572,0.0395780743999346,0.0321116393116964,"14725/18128/20482/18121/24066",5
"GO:0050767","GO:0050767","regulation of neurogenesis","11/215","494/28905",0.00126000236858653,0.0395780743999346,0.0321116393116964,"14725/329559/18128/76089/360213/20482/56381/19699/11865/18121/20238",11
"GO:0061458","GO:0061458","reproductive system development","9/215","349/28905",0.0012793634257808,0.0397446198316737,0.0322467658158051,"14725/18128/13123/16846/94109/319448/20897/18121/381157",9
"GO:0010171","GO:0010171","body morphogenesis","4/215","64/28905",0.00133402235931602,0.0409921870628954,0.0332589785005675,"226844/78892/20897/18121",4
"GO:0006066","GO:0006066","alcohol metabolic process","9/215","354/28905",0.00141088052449048,0.0422756977423596,0.034300353873588,"14725/65969/13123/16846/12623/237636/105387/15357/70059",9
"GO:0032891","GO:0032891","negative regulation of organic acid transport","3/215","30/28905",0.00142065485869266,0.0422756977423596,0.034300353873588,"72401/16846/384783",3
"GO:1902042","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","3/215","30/28905",0.00142065485869266,0.0422756977423596,0.034300353873588,"99571/14161/15368",3
"GO:1902652","GO:1902652","secondary alcohol metabolic process","6/215","164/28905",0.00146888817020995,0.0432556964289951,0.035095475031661,"65969/13123/16846/12623/237636/15357",6
"GO:0016125","GO:0016125","sterol metabolic process","6/215","165/28905",0.0015150387825696,0.0441547900858172,0.0358249539578857,"65969/13123/16846/12623/237636/15357",6
"GO:0072001","GO:0072001","renal system development","9/215","359/28905",0.00155307767591451,0.0446693474394566,0.0362424396591425,"14725/18128/214133/55994/58198/20897/18121/18763/381157",9
"GO:0021602","GO:0021602","cranial nerve morphogenesis","3/215","31/28905",0.00156429621383311,0.0446693474394566,0.0362424396591425,"15434/15394/15400",3
"GO:0042176","GO:0042176","regulation of protein catabolic process","9/215","363/28905",0.00167494041137604,0.0473505654296008,0.0384178437514569,"17248/11865/232854/14629/78943/218203/15357/217410/18763",9
"GO:0030509","GO:0030509","BMP signaling pathway","6/215","169/28905",0.0017107719089113,0.047530031859029,0.0385634536968049,"14725/18128/55994/20482/18121/12393",6
"GO:0042310","GO:0042310","vasoconstriction","5/215","115/28905",0.00171968340601031,0.047530031859029,0.0385634536968049,"99571/14161/243547/16846/15357",5
"GO:0009306","GO:0009306","protein secretion","10/215","438/28905",0.00173172737229571,0.047530031859029,0.0385634536968049,"93691/99571/14161/78894/16846/11865/384783/17918/15357/116838",10
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region","10/215","439/28905",0.00176084442476122,0.0478644921999996,0.0388348178295009,"93691/99571/14161/78894/16846/11865/384783/17918/15357/116838",10
"GO:0042593","GO:0042593","glucose homeostasis","8/215","298/28905",0.00183788441776017,0.0487101009320769,0.0395209018044032,"93691/78894/16846/94109/14377/78943/22433/15357",8
"GO:0033500","GO:0033500","carbohydrate homeostasis","8/215","299/28905",0.00187661020473271,0.0487101009320769,0.0395209018044032,"93691/78894/16846/94109/14377/78943/22433/15357",8
"GO:0008045","GO:0008045","motor neuron axon guidance","3/215","33/28905",0.00187810435146671,0.0487101009320769,0.0395209018044032,"15394/15399/18121",3
"GO:0060740","GO:0060740","prostate gland epithelium morphogenesis","3/215","33/28905",0.00187810435146671,0.0487101009320769,0.0395209018044032,"18128/13123/18121",3
"GO:0061037","GO:0061037","negative regulation of cartilage development","3/215","33/28905",0.00187810435146671,0.0487101009320769,0.0395209018044032,"16846/18121/210719",3
"GO:0071692","GO:0071692","protein localization to extracellular region","10/215","445/28905",0.00194398763648007,0.0499604822575377,0.0405353977022973,"93691/99571/14161/78894/16846/11865/384783/17918/15357/116838",10
