"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0036293","GO:0036293","response to decreased oxygen levels","13/404","266/28905",0.000105832314450104,0.0021835517751487,0.00166655483674302,"13806/21335/12833/17390/78688/12955/11670/18654/83433/68655/12411/12954/433182",13
"GO:0060048","GO:0060048","cardiac muscle contraction","9/404","134/28905",0.000116842677373347,0.0023833250668768,0.00181902804547143,"21956/98660/227753/66240/12391/56188/17888/140781/30948",9
"GO:0050921","GO:0050921","positive regulation of chemotaxis","10/404","168/28905",0.000135059759957051,0.00269369187914341,0.00205590967934622,"14268/17242/24047/12267/71660/68992/380705/20304/18654/83433",10
"GO:1990874","GO:1990874","vascular associated smooth muscle cell proliferation","7/404","82/28905",0.000152788866844791,0.00299733350804809,0.00228765844346846,"17395/100689/17390/11606/12797/58859/14869",7
"GO:0061448","GO:0061448","connective tissue development","14/404","318/28905",0.000174011152955468,0.00337675696816286,0.0025772462653945,"12825/269120/12831/56436/17242/20204/20319/16905/12267/69121/12833/114679/12842/12411",14
"GO:0043491","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","14/404","321/28905",0.000191668860335869,0.00366005962024346,0.00279347168787384,"17926/14268/24047/16369/12391/18048/52377/12834/12833/11606/18053/20304/83433/54612",14
"GO:0051653","GO:0051653","spindle localization","6/404","62/28905",0.000228140926002443,0.00428025014613463,0.00326682044579635,"12316/72080/18817/70385/54141/67052",6
"GO:0030574","GO:0030574","collagen catabolic process","5/404","40/28905",0.000228915885252883,0.00428025014613463,0.00326682044579635,"17395/17390/17387/216725/17534",5
"GO:0050879","GO:0050879","multicellular organismal movement","6/404","65/28905",0.000295950992644624,0.00533901539494573,0.00407490311480537,"12372/12391/71960/12833/140781/11474",6
"GO:0048144","GO:0048144","fibroblast proliferation","9/404","152/28905",0.000301536386235023,0.00534666477595266,0.00408074136103351,"12825/14268/17395/12428/12534/11606/18053/268697/70445",9
"GO:0030049","GO:0030049","muscle filament sliding","3/404","10/28905",0.000302332297915986,0.00534666477595266,0.00408074136103351,"21956/17888/140781",3
"GO:0030952","GO:0030952","establishment or maintenance of cytoskeleton polarity","3/404","10/28905",0.000302332297915986,0.00534666477595266,0.00408074136103351,"16905/73804/54204",3
"GO:0051294","GO:0051294","establishment of spindle orientation","5/404","43/28905",0.000323583457772281,0.00566665665074385,0.00432496914290756,"72080/18817/70385/54141/67052",5
"GO:0010657","GO:0010657","muscle cell apoptotic process","8/404","123/28905",0.000345821748994256,0.00599758492217091,0.00457754392388532,"17242/20319/14433/12833/11606/100039229/78688/68655",8
"GO:1901993","GO:1901993","regulation of meiotic cell cycle phase transition","3/404","11/28905",0.000411401672738962,0.00686945118666452,0.00524297945723142,"22137/332110/12532",3
"GO:0006007","GO:0006007","glucose catabolic process","4/404","26/28905",0.000440572098705815,0.00728872734725288,0.00556298410347434,"13806/14433/433182/11474",4
"GO:0045742","GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway","4/404","26/28905",0.000440572098705815,0.00728872734725288,0.00556298410347434,"17395/78600/192192/11606",4
"GO:0008016","GO:0008016","regulation of heart contraction","10/404","199/28905",0.000524215303358849,0.00843916116169626,0.0064410310816289,"21956/98660/66240/12391/56188/11606/17888/140781/223780/30948",10
"GO:1905907","GO:1905907","negative regulation of amyloid fibril formation","3/404","12/28905",0.000542858609839094,0.00858529695736717,0.00655256647999611,"12759/12955/83433",3
"GO:0043523","GO:0043523","regulation of neuron apoptotic process","13/404","320/28905",0.000627929369539034,0.00963361725062022,0.0073526772330639,"17242/16819/18008/14809/234734/17390/17748/11606/12759/11799/18053/18546/83433",13
"GO:0006096","GO:0006096","glycolytic process","7/404","105/28905",0.000695660654172606,0.0104038137112782,0.00794051520025134,"13806/14433/12833/100039229/433182/11474/56327",7
"GO:1904705","GO:1904705","regulation of vascular associated smooth muscle cell proliferation","6/404","77/28905",0.0007383055070473,0.0109074764209869,0.00832492629345515,"17395/17390/11606/12797/58859/14869",6
"GO:0031589","GO:0031589","cell-substrate adhesion","14/404","369/28905",0.000768681014504716,0.0112635299676405,0.00859667746833846,"12825/17926/14268/17242/50706/100952/231830/109648/13144/11606/17387/12842/11474/58859",14
"GO:1990000","GO:1990000","amyloid fibril formation","4/404","30/28905",0.000772805208906053,0.0112779296746859,0.00860766777399425,"227753/12759/12955/83433",4
"GO:0051258","GO:0051258","protein polymerization","12/404","287/28905",0.000783307422384442,0.0113849135480168,0.00868932120377884,"12372/72119/68612/227753/56742/231830/320502/12391/110308/22153/30948/56327",12
"GO:0048146","GO:0048146","positive regulation of fibroblast proliferation","6/404","79/28905",0.000845602846842852,0.0120944789648041,0.00923088366673074,"14268/12428/11606/18053/268697/70445",6
"GO:0046032","GO:0046032","ADP catabolic process","7/404","109/28905",0.000868483914511427,0.0123724494170477,0.0094430393879417,"13806/14433/12833/100039229/433182/11474/56327",7
"GO:0006935","GO:0006935","chemotaxis","16/404","465/28905",0.000944913851627831,0.0130974545457294,0.00999638592069597,"14268/17242/17395/68328/24047/12267/71660/68992/16985/17390/380705/20304/18654/65079/83433/14869",16
"GO:2000179","GO:2000179","positive regulation of neural precursor cell proliferation","6/404","81/28905",0.000964534879195873,0.0133180008319738,0.0101647137269104,"12316/17242/18008/233064/118454/18053",6
"GO:0010660","GO:0010660","regulation of muscle cell apoptotic process","7/404","112/28905",0.00101902117292448,0.0138571439802988,0.0105762045977768,"17242/20319/14433/11606/100039229/78688/68655",7
"GO:0032102","GO:0032102","negative regulation of response to external stimulus","16/404","470/28905",0.00105606667384189,0.0143067145626128,0.0109193308917992,"17242/12258/245537/229644/242653/23960/109648/52033/102657/12424/20877/65079/16644/83433/18038/14869",16
"GO:0006081","GO:0006081","cellular aldehyde metabolic process","6/404","83/28905",0.00109592430221849,0.0144645891358984,0.0110398256914656,"13806/14433/63857/19378/11670/68977",6
"GO:0043651","GO:0043651","linoleic acid metabolic process","4/404","33/28905",0.00111647255216204,0.0146282352637289,0.0111647255216204,"13118/13117/14869/225884",4
"GO:0007517","GO:0007517","muscle organ development","14/404","385/28905",0.00115273317351348,0.0149938843946137,0.0114438003457498,"12825/15284/108000/21956/13346/16905/320502/71960/12833/17888/140781/12955/11474/58859",14
"GO:0014706","GO:0014706","striated muscle tissue development","12/404","301/28905",0.00117954138862326,0.0152322071408543,0.0116256957008191,"108000/21956/16905/12391/12534/11606/17888/140781/19378/268697/17880/74116",12
"GO:0045926","GO:0045926","negative regulation of growth","11/404","261/28905",0.00120164928914933,0.0153520318435805,0.0117171496522035,"20319/56742/13806/12391/629378/11606/12955/65079/74116/433182/240514",11
"GO:0061351","GO:0061351","neural precursor cell proliferation","10/404","222/28905",0.00121006904730668,0.0154047797157127,0.0117574084738309,"12316/17242/18008/17279/21335/233064/20419/118454/18053/26934",10
"GO:0051149","GO:0051149","positive regulation of muscle cell differentiation","6/404","85/28905",0.00124061666983655,0.0157378581085273,0.0120116242945306,"320502/12391/17387/244723/11474/58859",6
"GO:0032642","GO:0032642","regulation of chemokine production","7/404","117/28905",0.00131475300128407,0.0163535769556923,0.0124815601277429,"332579/50706/23960/20304/83433/14869/225884",7
"GO:0072526","GO:0072526","pyridine-containing compound catabolic process","7/404","117/28905",0.00131475300128407,0.0163535769556923,0.0124815601277429,"13806/14433/12833/100039229/433182/11474/56327",7
"GO:0051382","GO:0051382","kinetochore assembly","3/404","16/28905",0.00132559634933328,0.0163535769556923,0.0124815601277429,"320394/218977/26886",3
"GO:0070141","GO:0070141","response to UV-A","3/404","16/28905",0.00132559634933328,0.0163535769556923,0.0124815601277429,"17395/17390/12954",3
"GO:0043161","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","14/404","394/28905",0.00143194217171715,0.0174852802600835,0.0133453113962755,"78896/68612/20878/229644/67586/107995/233038/66245/18817/234684/52033/12759/74165/12449",14
"GO:0008637","GO:0008637","apoptotic mitochondrial changes","7/404","119/28905",0.00145026551874176,0.0175893689604153,0.0134247551397041,"17395/16905/55948/78688/12424/380705/22654",7
"GO:0042063","GO:0042063","gliogenesis","14/404","397/28905",0.00153672071367714,0.018512843496983,0.0141295797163603,"12825/17926/14268/252864/17242/245537/236539/12833/11606/12759/118454/83433/70083/30948",14
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","10/404","230/28905",0.00157504254343494,0.0186683907517227,0.0142482982339054,"17926/14268/17242/50706/100952/109648/13144/17387/12842/58859",10
"GO:0006735","GO:0006735","NADH regeneration","3/404","17/28905",0.00159305179219735,0.0186683907517227,0.0142482982339054,"13806/14433/433182",3
"GO:2001171","GO:2001171","positive regulation of ATP biosynthetic process","3/404","17/28905",0.00159305179219735,0.0186683907517227,0.0142482982339054,"13806/83433/433182",3
"GO:0071346","GO:0071346","cellular response to type II interferon","7/404","122/28905",0.00167368802628704,0.0193823871431306,0.0147932425549242,"227753/24047/14433/13144/100039229/20304/100042025",7
"GO:0009314","GO:0009314","response to radiation","15/404","448/28905",0.0017590492991929,0.0200475777273096,0.0153009367612335,"12825/98660/17395/245537/20319/107976/12834/12833/17390/52033/12955/12424/76293/20877/12954",15
"GO:0031647","GO:0031647","regulation of protein stability","12/404","318/28905",0.00187102061952679,0.0211225283776766,0.0161213726336585,"20878/227753/16905/280662/14433/18817/100039229/12759/12955/67020/67052/12954",12
"GO:0051445","GO:0051445","regulation of meiotic cell cycle","5/404","63/28905",0.00188132642339213,0.0211722942319051,0.0161593554861894,"12316/107995/22137/332110/12532",5
"GO:1900038","GO:1900038","negative regulation of cellular response to hypoxia","3/404","18/28905",0.00189196034572538,0.0212254301286066,0.0161999104602736,"13806/78688/433182",3
"GO:0051495","GO:0051495","positive regulation of cytoskeleton organization","9/404","197/28905",0.00190571453351575,0.021255037584629,0.0162225077943965,"17926/227753/18008/56742/12391/54141/332110/30948/56327",9
"GO:0046620","GO:0046620","regulation of organ growth","7/404","125/28905",0.00192299222268425,0.0213731952923729,0.0163126894432038,"15284/12391/12534/11606/17888/268697/74116",7
"GO:0018209","GO:0018209","peptidyl-serine modification","12/404","321/28905",0.00202209547629154,0.0221598964063918,0.0169131242767447,"215303/20878/20319/13175/269582/18817/12534/83984/11606/52033/22137/108760",12
"GO:0048738","GO:0048738","cardiac muscle tissue development","11/404","280/28905",0.00209174513798947,0.0225531435924765,0.0172132627976005,"21956/16905/12391/12534/11606/17888/140781/19378/268697/17880/74116",11
"GO:0034765","GO:0034765","regulation of monoatomic ion transmembrane transport","13/404","366/28905",0.00209807290148214,0.0225531435924765,0.0172132627976005,"12372/98660/17395/16819/66240/245537/12391/56188/78688/118454/75607/83433/30948",13
"GO:0006734","GO:0006734","NADH metabolic process","4/404","39/28905",0.00210116451084515,0.0225531435924765,0.0172132627976005,"13806/14433/12409/433182",4
"GO:0046329","GO:0046329","negative regulation of JNK cascade","4/404","39/28905",0.00210116451084515,0.0225531435924765,0.0172132627976005,"20319/54612/14869/225884",4
"GO:0032602","GO:0032602","chemokine production","7/404","127/28905",0.00210454125445115,0.0225531435924765,0.0172132627976005,"332579/50706/23960/20304/83433/14869/225884",7
"GO:0048477","GO:0048477","oogenesis","7/404","127/28905",0.00210454125445115,0.0225531435924765,0.0172132627976005,"12316/56436/17242/20878/54204/56739/268697",7
"GO:0045927","GO:0045927","positive regulation of growth","12/404","323/28905",0.0021282566346142,0.0227394086853125,0.0173554261275087,"15284/14268/14239/20319/55948/20981/12534/11606/17387/268697/12954/11474",12
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity","10/404","240/28905",0.00215182516114641,0.0228871350800651,0.0174681755207182,"72080/227753/16905/73804/24047/54204/18817/70385/54141/67052",10
"GO:0032964","GO:0032964","collagen biosynthetic process","5/404","65/28905",0.00216120857719834,0.0228871350800651,0.0174681755207182,"14268/12831/100952/52377/12842",5
"GO:0007614","GO:0007614","short-term memory","3/404","19/28905",0.00222356444749346,0.0232728757040861,0.0177625847992189,"17242/16819/20317",3
"GO:0090175","GO:0090175","regulation of establishment of planar polarity","3/404","19/28905",0.00222356444749346,0.0232728757040861,0.0177625847992189,"72080/20319/54612",3
"GO:0007095","GO:0007095","mitotic G2 DNA damage checkpoint signaling","4/404","40/28905",0.00230919213591096,0.0237343341506845,0.018114784282138,"269582/107976/18817/12534",4
"GO:0086004","GO:0086004","regulation of cardiac muscle cell contraction","4/404","40/28905",0.00230919213591096,0.0237343341506845,0.018114784282138,"98660/12391/56188/30948",4
"GO:0001836","GO:0001836","release of cytochrome c from mitochondria","5/404","66/28905",0.00231198331788834,0.0237343341506845,0.018114784282138,"17395/16905/55948/78688/12424",5
"GO:0048588","GO:0048588","developmental cell growth","11/404","289/28905",0.00266960130498788,0.0266960130498788,0.0203752300157849,"14268/20878/245537/50706/13175/12391/20981/11606/20415/65079/74116",11
"GO:2000377","GO:2000377","regulation of reactive oxygen species metabolic process","8/404","169/28905",0.00269630939581342,0.0267396429032326,0.0204085296810187,"16819/14235/11606/12955/56321/18053/22654/66968",8
"GO:0030866","GO:0030866","cortical actin cytoskeleton organization","4/404","42/28905",0.00276694133254094,0.027364516208876,0.0208854524825405,"404710/68328/68743/26934",4
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","14/404","426/28905",0.00292101494507522,0.0286514853902187,0.0218677075123118,"15284/17242/20319/404710/55948/68992/12822/19378/20317/11799/18053/20304/18654/18140",14
"GO:0000725","GO:0000725","recombinational repair","8/404","172/28905",0.00300349060090095,0.0291419763709038,0.0222420655309962,"17215/69885/66233/75317/17218/234396/56739/217216",8
"GO:0010717","GO:0010717","regulation of epithelial to mesenchymal transition","6/404","102/28905",0.00313501398963546,0.0302545704913745,0.0230912320741967,"17242/20319/629378/21804/11606/12842",6
